"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TNK1",6.64826814291538e-15,-1.11499365084829,0.046,0.019,2.42987552355414e-10
"ENSG00000272843",6.66501095894055e-15,1.9206743608171,0.032,0.011,2.43599485538318e-10
"ZBTB20-AS1",6.69832103248307e-15,0.169910569602356,0.091,0.165,2.44816935416224e-10
"LOC102724701",6.75124750675103e-15,-3.84419511391334,0.012,0.058,2.46751345124243e-10
"ARRDC1",6.94222803013605e-15,0.825008982074432,0.117,0.067,2.53731492273443e-10
"ARL5B",6.96712429433946e-15,-49.3749925732448,0.274,0.363,2.54641425833813e-10
"TIPARP",7.149962836341e-15,-15.1044177426466,0.328,0.246,2.61323991705427e-10
"TRPC1",7.25479723416388e-15,1.43003458158127,0.557,0.475,2.65155584111456e-10
"SEC31B",7.36772676781478e-15,-1.08835341229267,0.068,0.135,2.69283045636862e-10
"NBPF10",7.41230140387947e-15,-2.30764822141755,0.024,0.076,2.70912204010391e-10
"KPNA1",7.41231549951691e-15,3.48350630972365,0.539,0.458,2.70912719191843e-10
"FGD1",7.46360974207245e-15,-1.43129911304969,0.169,0.251,2.72787472463006e-10
"LOC105371672",7.50249349025918e-15,2.20446347729878,0.021,0.006,2.74208634575483e-10
"SSR4",7.70573374724331e-15,-58.5577896669028,0.685,0.609,2.81636862727996e-10
"MADD-AS1",7.77458756840764e-15,1.98125927718604,0.017,0.004,2.84153401037731e-10
"ENSG00000237640",7.80123025501584e-15,2.25093952760019,0.025,0.008,2.85127164590574e-10
"ENSG00000229044",7.92272523103236e-15,0.714148084090091,0.137,0.083,2.89567684469002e-10
"TGOLN2",8.05957478560431e-15,-3.87998940875738,0.329,0.42,2.94569398839052e-10
"MIEN1",8.11138448159042e-15,-4.47713429896948,0.234,0.321,2.96462991417648e-10
"ZNF687",8.12645261762203e-15,0.900407746008978,0.114,0.066,2.97013716721467e-10
"CCNO",8.29724690790662e-15,-57.0514568872314,0.013,0.003,3.03256077237079e-10
"WDR76",8.31257972092262e-15,-7.71175631599934,0.075,0.14,3.03816476220001e-10
"GEN1",8.32905136671325e-15,-8.64386332355363,0.06,0.123,3.04418498402002e-10
"CCDC150",8.35193355674738e-15,-6.30060319207666,0.039,0.096,3.0525481956556e-10
"MED19",8.40631312329058e-15,0.696975454161964,0.438,0.362,3.07242338343147e-10
"NDE1",8.42292552872707e-15,-23.038430086085,0.115,0.189,3.07849505149446e-10
"CDKL1",8.42545674138921e-15,-15.3472081992527,0.222,0.311,3.07942018441034e-10
"DDX60",8.50868270901208e-15,13.5127571341922,0.02,0.069,3.10983844331682e-10
"FBXW5",8.5466373395045e-15,-1.44427867996596,0.109,0.185,3.1237104812155e-10
"KTN1-AS1",8.56507546899488e-15,-81.7413741751627,0.126,0.074,3.13044943316294e-10
"IRGQ",8.61492783864656e-15,-12.588412325945,0.141,0.223,3.14866997574693e-10
"ENSG00000149656",8.62979766974591e-15,1.05998578431955,0.065,0.031,3.15410475031543e-10
"GSPT1",8.74949128178844e-15,-14.3149111425508,0.504,0.577,3.19785156858086e-10
"RWDD1",9.03556538606393e-15,-1.92240115368509,0.66,0.584,3.30240879295251e-10
"DDI2",9.31770677907621e-15,0.388007561886486,0.207,0.141,3.40552865068457e-10
"MOV10",9.45548357735777e-15,-1.89705985668066,0.032,0.086,3.45588469268849e-10
"ENSG00000287256",9.48727155366705e-15,-4.47472901162427,0.02,0.07,3.46750288014977e-10
"RASGRP2",9.55457445165958e-15,-11.446533702695,0.014,0.06,3.49210141633706e-10
"LRPAP1",9.7648809673352e-15,-22.4820548015265,0.494,0.391,3.56896634475134e-10
"ENSG00000238287",9.86709728629876e-15,1.37348332112697,0.145,0.09,3.60632538716933e-10
"JTB",1.00005258299421e-14,-4.93882410444387,0.559,0.468,3.65509218558553e-10
"PSMA7",1.01438495186839e-14,-36.8104190974019,0.738,0.781,3.70747556058376e-10
"ENSG00000258558",1.03613228859962e-14,0.612732737400983,0.193,0.128,3.78695990160275e-10
"CENPL",1.04059032047268e-14,-7.36784475778072,0.032,0.086,3.80325356229561e-10
"C20orf203",1.04223783007831e-14,-51.7465646770799,0.088,0.047,3.80927504515322e-10
"ENSG00000272973",1.06951387975644e-14,1.31047344655348,0.036,0.013,3.90896627912182e-10
"GCNT1",1.08564851808421e-14,-80.3929712025395,0.153,0.096,3.96793676874599e-10
"TAF13",1.10255284689771e-14,-4.18590007187997,0.161,0.239,4.02972040012644e-10
"TCEA2",1.10576840036827e-14,-3.34438523604507,0.318,0.4,4.04147292650598e-10
"FOXRED2",1.12730164157705e-14,-1.95345269799437,0.07,0.135,4.12017476979997e-10
"KCND2",1.15161073206635e-14,-263.106924619083,0.123,0.196,4.20902206462929e-10
"CYGB",1.15330530077208e-14,0.941601187798021,0.033,0.012,4.21521554379188e-10
"MADCAM1",1.16174708981533e-14,-2.69222306950995,0.095,0.052,4.24606943856605e-10
"NCAPH",1.16182375498269e-14,-7.52898117446093,0.016,0.062,4.24634964208624e-10
"ARIH1",1.16273385904526e-14,-101.992252222852,0.699,0.768,4.24967598142453e-10
"SNX29",1.17915198073167e-14,-84.2589328887762,0.446,0.368,4.30968257437617e-10
"NSMAF",1.1836406870175e-14,-49.4616354237526,0.242,0.334,4.32608834698027e-10
"F8A3",1.20650671591865e-14,1.54017524804655,0.028,0.009,4.40966139601109e-10
"SUMO3",1.20812451016095e-14,2.10351364447338,0.398,0.315,4.41557427218725e-10
"USP40",1.20841404926784e-14,0.177057647903024,0.336,0.253,4.41663250866904e-10
"CCDC152",1.2144117308212e-14,-6.0803995979809,0.015,0.062,4.43855343497842e-10
"MRPL58",1.24606896904631e-14,0.858636895224642,0.319,0.24,4.55425747496737e-10
"PACRG",1.27287649801992e-14,-2.04386503761415,0.222,0.153,4.652236312613e-10
"ZC3H7B",1.28539271624509e-14,2.32503389078972,0.313,0.236,4.69798183860419e-10
"ENSG00000250938",1.29320621330209e-14,-15.3739055255348,0.149,0.093,4.72653938899779e-10
"PPIC",1.30019966518252e-14,-8.94972961618651,0.026,0.077,4.75209975627561e-10
"ENSG00000259407",1.369296039026e-14,-2.07077258958605,0.025,0.077,5.00464009303614e-10
"DNAAF1",1.37126526779293e-14,-0.95145690272074,0.041,0.016,5.01183742725637e-10
"MIR3936HG",1.37728470503322e-14,1.55958445546227,0.258,0.183,5.03383786842593e-10
"ENSG00000251294",1.39799719107681e-14,-77.061395792121,0.021,0.07,5.10953993366662e-10
"LOXL4",1.40632217170621e-14,-3.57035826298175,0.019,0.005,5.13996690536902e-10
"ODC1",1.41870159854846e-14,-48.5807166039613,0.609,0.668,5.18521247253476e-10
"RNF38",1.43596142351597e-14,-85.5764121453746,0.513,0.601,5.24829540680852e-10
"AMOTL2",1.44551486469466e-14,-8.25801244166923,0.257,0.184,5.28321227897253e-10
"ENSG00000270953",1.48200911570649e-14,-3.28513524969307,0.011,0.055,5.41659511699566e-10
"ENSG00000287757",1.50120177757018e-14,2.20119981060794,0.013,0.003,5.48674237684124e-10
"THAP2",1.53227840331316e-14,-1.66094173883436,0.247,0.333,5.60032433626926e-10
"ZFP28",1.55358359258183e-14,-2.7976388809484,0.008,0.051,5.67819267252732e-10
"RELA",1.56222907630166e-14,-2.13312032495798,0.101,0.173,5.70979105097494e-10
"PDK4",1.58926980489454e-14,-57.7010613417503,0.004,0.043,5.80862220990905e-10
"CLDN15",1.59864344834548e-14,0.75055015867996,0.063,0.03,5.8428819393579e-10
"GBE1",1.61165495577177e-14,-93.3406759416989,0.261,0.185,5.89043769785025e-10
"EXTL3-AS1",1.6292996609261e-14,-48.5417940861197,0.049,0.021,5.95492733071879e-10
"C2orf15",1.64006712567068e-14,1.46214279774413,0.032,0.011,5.99428133761377e-10
"TBC1D8",1.66013256591282e-14,-12.8104822357981,0.314,0.236,6.06761851515478e-10
"C6orf118",1.66801038204226e-14,-8.79724891081056,0.006,0.046,6.09641114532627e-10
"EFCAB13",1.70508715199169e-14,-1.23001308937959,0.193,0.129,6.23192303181443e-10
"LDAF1",1.73915454241007e-14,-14.8755608216393,0.044,0.102,6.35643593705458e-10
"LPL",1.73939420769963e-14,-40.2759778203171,0.006,0.046,6.35731188972139e-10
"IL27RA",1.73988742376223e-14,-11.4485509239085,0.015,0.062,6.35911454510858e-10
"ENSG00000271917",1.75056585128065e-14,-1.92329613592659,0.026,0.078,6.39814312984565e-10
"TNRC6B",1.76447321932227e-14,-5.33853317607586,0.854,0.809,6.44897316930095e-10
"NDUFAF5",1.77446612693509e-14,-58.3171552908442,0.312,0.239,6.48549624733505e-10
"SYT9-AS1",1.77807280096245e-14,-23.4268680209468,0.064,0.031,6.49867828023768e-10
"H3C10",1.78024601922324e-14,-22.5470073597076,0.008,0.049,6.50662117565901e-10
"TNFRSF25",1.78810194578473e-14,-1.85667017549759,0.025,0.077,6.53533380164862e-10
"EDA2R",1.79633969574782e-14,-2.13401736636212,0.021,0.071,6.56544195398871e-10
"RIPK2",1.80093366400181e-14,-22.0006125484669,0.056,0.119,6.58223244856023e-10
"YIPF2",1.83229460892732e-14,-3.38217212123079,0.192,0.129,6.69685356616845e-10
"NHLH2",1.85321268730834e-14,3.32083364505714,0.012,0.002,6.77330705084324e-10
"ENSG00000203325",1.85667831270406e-14,-0.91648442944306,0.081,0.149,6.78597356510207e-10
"SIAH3",1.86853735192693e-14,-7.51292500591329,0.025,0.008,6.82931716755774e-10
"ZNF74",1.87694250689096e-14,-1.00023668520255,0.102,0.175,6.86003716843578e-10
"NBPF1",1.88329211904165e-14,-3.26409204439944,0.305,0.398,6.88324436588531e-10
"FILIP1",1.88744176281893e-14,-22.8217044878708,0.081,0.148,6.8984108989269e-10
"ENSG00000287817",1.93592480881783e-14,1.52304582972642,0.024,0.007,7.07561158374828e-10
"EPM2A",1.95216111223085e-14,-33.8741167243083,0.204,0.283,7.13495364909254e-10
"SLITRK1",1.98194775163437e-14,0.745961102120729,0.035,0.013,7.24382083744847e-10
"RPL18A",2.00954909977287e-14,-221.743231319484,0.927,0.913,7.34470100475985e-10
"BCOR",2.03573649588157e-14,-2.03159988405086,0.332,0.255,7.44041331879756e-10
"CPQ",2.03775964876107e-14,-20.2255650632644,0.098,0.054,7.44780774025683e-10
"LINC02610",2.0449039278097e-14,1.92685320905249,0.012,0.002,7.47391936575167e-10
"FBXO2",2.05795523498709e-14,-102.198999292924,0.094,0.05,7.52162058835433e-10
"ENSG00000223537",2.0679142830405e-14,1.808524814023,0.027,0.009,7.55801991308473e-10
"BAZ1A-AS1",2.09484956173761e-14,-1.94189007823846,0.023,0.074,7.65646566319479e-10
"DEPDC1",2.09834646071131e-14,-28.4146384918279,0.005,0.045,7.66924647925378e-10
"EPB41L5",2.11334944651644e-14,-36.5819705583832,0.7,0.634,7.72408089207293e-10
"ENSG00000259280",2.11931841607969e-14,-2.81897222709485,0.013,0.057,7.74589687892965e-10
"GPM6A-DT",2.13061360937439e-14,-5.19412058959131,0.076,0.143,7.78717968090246e-10
"LINC02439",2.13507180820041e-14,-44.2174003455917,0.014,0.003,7.80347395179167e-10
"CD101",2.14843131958318e-14,-3.51489275614569,0.01,0.053,7.85230162994458e-10
"CTSH",2.16042540920352e-14,-358.711783113854,0.107,0.173,7.89613882809793e-10
"ENSG00000273148",2.17769270323151e-14,1.30765544833989,0.041,0.016,7.95924906104085e-10
"INHBE",2.19321729970815e-14,-1.0699690326435,0.01,0.002,8.01598990870331e-10
"ARHGEF7",2.22678371727275e-14,-48.5629373900686,0.521,0.604,8.13867180826019e-10
"TMEM150C",2.24903586185211e-14,-25.8980944555854,0.13,0.206,8.22000117148329e-10
"ENSG00000272368",2.35732011227241e-14,-6.47367121285218,0.455,0.548,8.61576927834445e-10
"SLC7A11",2.36367165767065e-14,-225.925345223839,0.071,0.135,8.63898354162046e-10
"UBE2I",2.40363441479035e-14,-2.39049759963046,0.552,0.63,8.78504342261724e-10
"ENSG00000255229",2.43698035071043e-14,-139.670488497667,0.173,0.112,8.90691948381155e-10
"C1QL2",2.51669687188714e-14,-18.2720671964926,0.006,0.046,9.19827539706029e-10
"SIRT2",2.51990982735595e-14,-152.396754352447,0.263,0.346,9.21001842800326e-10
"ZFYVE21",2.52548411009733e-14,-6.81151796392887,0.202,0.28,9.23039187399472e-10
"HPF1",2.54701577104701e-14,-1.1578633409588,0.363,0.457,9.30908794159972e-10
"MTMR6",2.56560456672225e-14,0.387641243242941,0.374,0.296,9.37702813091315e-10
"SCUBE2",2.67469869595843e-14,-11.3560485414444,0.031,0.084,9.77575626385846e-10
"MRPS18A",2.68536719646353e-14,-2.46993458738248,0.214,0.146,9.81474856635457e-10
"E2F2",2.69704223653604e-14,-6.36161879747357,0.003,0.04,9.85741967031558e-10
"CDC6",2.72394209738194e-14,-5.63426420338759,0.008,0.05,9.95573597172123e-10
"GABARAP",2.7982639480724e-14,-22.7757440539576,0.737,0.777,1.02273749038098e-09
"CA14",2.81505274026419e-14,-14.0000371376993,0.065,0.13,1.02887362603916e-09
"ANXA8",2.854168908714e-14,-285.220496334123,0.034,0.013,1.04317019444588e-09
"LRRC53",3.02139214004085e-14,11.8471574433117,0.019,0.005,1.10428861326353e-09
"ENSG00000270171",3.05656049906229e-14,2.04875714860114,0.021,0.006,1.11714229680228e-09
"AMDHD1",3.05918381676272e-14,2.32573351340369,0.015,0.003,1.11810109318861e-09
"SMARCB1",3.1035647078729e-14,0.51254450997237,0.57,0.492,1.13432186508047e-09
"GRAMD1A",3.11696103087414e-14,-1.38858025818818,0.244,0.332,1.13921808717419e-09
"PIK3AP1",3.12835861836912e-14,2.11732972715744,0.026,0.008,1.14338379142773e-09
"MICOS13",3.14357805299407e-14,-7.68414014026158,0.423,0.335,1.1489463425888e-09
"H4C8",3.19671465162436e-14,-17.4688169760997,0.039,0.093,1.16836723802219e-09
"ENSG00000231154",3.2033882529886e-14,0.946520345998427,0.05,0.022,1.1708063725848e-09
"DEXI",3.21395515054459e-14,-1.67707312137348,0.114,0.187,1.17466846797254e-09
"CALU",3.22351220047993e-14,-26.8730800542232,0.394,0.477,1.17816147415341e-09
"PAX3",3.22748090051307e-14,-28.019807491035,0.031,0.011,1.17961199432852e-09
"SYNGAP1",3.23485839212002e-14,-4.3346015919717,0.193,0.276,1.18230839373595e-09
"ENSG00000286358",3.23937627417192e-14,2.22470513382593,0.016,0.004,1.18395963444709e-09
"ARID1B",3.27853937781898e-14,-61.0151616623378,0.819,0.869,1.19827335719906e-09
"LINC02593",3.30924479725999e-14,2.50598821085256,0.011,0.002,1.20949588095055e-09
"ENSG00000227240",3.37788403846958e-14,-69.997312256231,0.047,0.105,1.23458283722025e-09
"PLK1",3.41578685054919e-14,-28.4809465729888,0.007,0.047,1.24843593600722e-09
"CFAP57",3.42483712284556e-14,0.429492050873999,0.034,0.013,1.25174372002883e-09
"TSPYL4",3.42768093737092e-14,-16.9168189995906,0.245,0.332,1.2527831057997e-09
"CYHR1",3.43301926053009e-14,-2.81239005266507,0.334,0.252,1.25473420953114e-09
"SLC35B2",3.48164673572083e-14,-1.23306469566084,0.075,0.141,1.27250706543861e-09
"PREX2",3.55172105302611e-14,-34.6799613746096,0.084,0.151,1.29811852767051e-09
"C12orf75",3.58042371703398e-14,-23.9110698140687,0.119,0.194,1.30860906433875e-09
"LINC01224",3.64715216384222e-14,-3.00523636407843,0.025,0.074,1.33299764436269e-09
"BCL10",3.71014831891353e-14,-1.18289490730649,0.212,0.295,1.35602210907971e-09
"ENSG00000233334",3.73036107659705e-14,-2.11634372639381,0.018,0.065,1.36340966988546e-09
"SLITRK2",3.73061889971748e-14,-2.88578999126542,0.037,0.093,1.36350390165774e-09
"TMEM47",3.74194593343062e-14,-14.1121411005329,0.169,0.242,1.36764381920956e-09
"MINDY2-DT",3.7643291099004e-14,1.25822681107499,0.032,0.012,1.3758246463775e-09
"CA5B",3.77886983122332e-14,-2.46237123744706,0.216,0.304,1.38113913461381e-09
"PDXDC1",3.8038541249049e-14,-36.5929850104188,0.734,0.79,1.39027064411149e-09
"PAH",3.83914828623616e-14,-4.45137256749247,0.008,0.048,1.40317030713645e-09
"POC1A",3.87003418035698e-14,-6.82939472955595,0.005,0.044,1.41445879257867e-09
"M1AP",3.90077485405931e-14,-10.0028054383083,0.026,0.008,1.42569420141014e-09
"DPY19L4",3.90963377439525e-14,-13.8837433212036,0.328,0.248,1.42893204820372e-09
"IFI27L2",3.92101923150055e-14,-19.57389478849,0.604,0.528,1.43309331892114e-09
"SMARCE1",3.95927975008995e-14,13.2026710994675,0.641,0.595,1.44707715586038e-09
"ENSG00000270112",4.00491865265389e-14,-8.00941046433372,0.041,0.097,1.46375771835847e-09
"EXOSC7",4.04403411338029e-14,13.4123081666141,0.389,0.307,1.47805402809936e-09
"APAF1",4.04552823911643e-14,-7.1192922535513,0.207,0.291,1.47860011611466e-09
"H2AC13",4.05136777169913e-14,-20.8431893236815,0.001,0.037,1.48073440687832e-09
"PRC1-AS1",4.15099485289377e-14,-19.3586985884219,0.046,0.103,1.51714710878414e-09
"SLC41A1",4.15609692225956e-14,-7.73677406949636,0.115,0.187,1.51901186411665e-09
"TMEM220",4.16385647048373e-14,0.388526046246016,0.088,0.047,1.5218479013971e-09
"BFAR",4.16441354333463e-14,1.00076507142,0.297,0.223,1.52205150595337e-09
"CERS1",4.17497607320059e-14,-2.99650486105589,0.015,0.06,1.52591200499409e-09
"CD320",4.21619322200525e-14,1.79090740850911,0.265,0.192,1.5409764607107e-09
"ENSG00000275479",4.2575137866805e-14,1.79543704247375,0.02,0.005,1.55607871389386e-09
"ATP8B2",4.27753628446307e-14,-1.41959392213171,0.059,0.122,1.56339673660841e-09
"NEDD4",4.3038603984833e-14,-46.6737628315194,0.282,0.209,1.57301793704166e-09
"KIAA2026",4.36493457984847e-14,-8.37399127450809,0.494,0.588,1.59533993958882e-09
"CAMK4",4.38371355230678e-14,-71.2434646857971,0.33,0.262,1.6022034662326e-09
"FADS3",4.40901849519006e-14,-7.9735371446781,0.042,0.098,1.61145216980702e-09
"BMPR1A",4.58072107240461e-14,-37.0482892081255,0.583,0.652,1.67420774475316e-09
"MYBL2",4.58308831711652e-14,-8.95689923204627,0.018,0.065,1.67507294902292e-09
"ZNF529",4.60106480621734e-14,-33.1485224900525,0.489,0.412,1.68164317602437e-09
"DHX30",4.63786352740192e-14,3.29950114432984,0.497,0.426,1.69509274063013e-09
"VPS29",4.64310809365906e-14,-4.05233095964569,0.571,0.494,1.69700957715145e-09
"IL12A",4.70972413447848e-14,-16.7894387522234,0.003,0.039,1.72135707391054e-09
"RABGAP1L-DT",4.74679836163115e-14,1.62488750741291,0.034,0.012,1.73490733319257e-09
"ENSG00000267632",4.7887842883113e-14,1.10290568335709,0.054,0.024,1.7502527695349e-09
"PTPRD",4.79215884028383e-14,-Inf,0.671,0.605,1.75148613453534e-09
"VPS33A",4.90176357785558e-14,0.928477127473039,0.202,0.138,1.79154557007044e-09
"FLNB",4.96684840772715e-14,-315.071831724194,0.093,0.162,1.8153334245402e-09
"TPMT",5.22108197643585e-14,-2.65310931403935,0.193,0.13,1.90825325156754e-09
"ERAP2",5.24299956791893e-14,-5.5364829030814,0.02,0.068,1.91626391207869e-09
"MAGEF1",5.27515631590836e-14,0.718276360457778,0.476,0.396,1.92801688190135e-09
"ENSG00000263847",5.31372208197666e-14,0.909040101471987,0.092,0.05,1.94211228374165e-09
"FBLN7",5.36450351686661e-14,-23.2683373158984,0.055,0.114,1.96067239037958e-09
"B4GALT1",5.41451300849117e-14,-63.3667884289664,0.138,0.085,1.97895035947344e-09
"GMCL1",5.4557951542957e-14,-0.282388110728244,0.265,0.355,1.99403857094354e-09
"MTSS2",5.52223646546819e-14,-6.77198017370366,0.169,0.249,2.01832220576397e-09
"LINC01145",5.54250623868372e-14,2.1646507458289,0.016,0.004,2.02573060517651e-09
"ENSG00000288085",5.69178486454343e-14,4.04853576272518,0.013,0.003,2.08029045014198e-09
"CDH1",5.70671896877338e-14,-527.364413484823,0.027,0.077,2.08574871589698e-09
"PPID",5.72438532208316e-14,2.05884168410758,0.367,0.291,2.09220559136817e-09
"ENSG00000286375",5.78143523602412e-14,-3.02785276631072,0.01,0.002,2.11305676441446e-09
"ENSG00000283128",5.87307404196961e-14,-1.07056585743076,0.036,0.09,2.14654983159947e-09
"ENSG00000287330",5.94429907565382e-14,1.30131204474192,0.056,0.025,2.17258186916071e-09
"TMCO3",5.96492473048088e-14,1.26544831856731,0.222,0.307,2.18012033974346e-09
"ZNF850",5.99263842886162e-14,-78.5749928991487,0.049,0.106,2.19024941936463e-09
"ENSG00000287083",6.11021962961137e-14,0.487872985107244,0.02,0.005,2.23322417242666e-09
"EID1",6.16760625385197e-14,-5.58797121157615,0.816,0.785,2.25419840972036e-09
"CCDC88C",6.20468091907641e-14,-36.9663540968012,0.166,0.246,2.26774882911324e-09
"SPAG5",6.26924210658763e-14,-6.4896247525172,0.009,0.05,2.29134529753671e-09
"AASDHPPT",6.34519115173059e-14,-14.0669680566179,0.534,0.452,2.31910391404601e-09
"SMC2",6.38094011995799e-14,-28.6329648680127,0.143,0.214,2.33216980444345e-09
"SGPL1",6.3946945803794e-14,-1.78770442726308,0.356,0.437,2.33719692218287e-09
"SUCLA2",6.52262080774799e-14,-44.2579897489071,0.548,0.469,2.38395267902381e-09
"ENSG00000255389",6.53033688905001e-14,-2.30265140255948,0.011,0.054,2.38677282957889e-09
"CKAP5",6.55058178635836e-14,-64.2923968785993,0.436,0.52,2.39417213709612e-09
"TSPAN10",6.56182890414229e-14,-83.3963768071735,0.079,0.041,2.39828284617496e-09
"THUMPD2",6.57939902291065e-14,-1.94874649347908,0.423,0.332,2.40470454888361e-09
"ZNF214",6.5947525294039e-14,1.24958354228607,0.113,0.066,2.41031610197183e-09
"SPDYE16",6.63330350127223e-14,1.15755949122092,0.078,0.04,2.42440609667999e-09
"ENSG00000251148",6.68071278673854e-14,1.92572413601709,0.015,0.004,2.44173371642507e-09
"TRMT13",6.7271813854699e-14,-45.01320005824,0.367,0.287,2.4587175245754e-09
"SNHG5",6.74713579426127e-14,-35.6295288720996,0.506,0.586,2.46601066144455e-09
"ENSG00000258455",6.7655445410194e-14,1.04182703507351,0.061,0.029,2.47273887429718e-09
"ENSG00000239213",6.9504688149572e-14,0.53238143041373,0.238,0.168,2.54032684717871e-09
"FAM193A",6.98223565160837e-14,-4.1725955929205,0.377,0.467,2.55193730830634e-09
"C2orf74-DT",6.98767701789851e-14,-0.536182084253125,0.109,0.063,2.55392607327173e-09
"LHPP",7.03713452172916e-14,-1.81030632282693,0.118,0.19,2.57200229634679e-09
"MAFG",7.15176724759294e-14,-5.87716516168604,0.166,0.247,2.61389941132274e-09
"FBXO3",7.15763343087441e-14,0.830468777166674,0.357,0.282,2.61604344265029e-09
"ENSG00000231329",7.33219759049705e-14,-25.4633353276726,0.102,0.173,2.67984489735077e-09
"TM2D2",7.34336277666434e-14,-1.71099917014445,0.167,0.246,2.68392566124305e-09
"ELOVL7",7.36989798545915e-14,-0.307354543599205,0.099,0.056,2.69362401470546e-09
